r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,cluster
0.49118,0.384927,0.388201,0.465736,0.362201,0.373714,0.407825,0.313646,0.34454,0.379715,0.289079,0.321068,0.25728,0.192805,0.214646,0.490052,0.384079,0.384645,0.463777,0.3597,0.369382,0.394971,0.299924,0.331451,0.370841,0.278821,0.311288,0.242945,0.179195,0.200662,0.489874,0.386162,0.384472,0.449047,0.3487,0.359616,0.386367,0.2938,0.324692,0.363831,0.271538,0.304674,0.230669,0.166822,0.188619,0.479193,0.379601,0.378267,0.432129,0.337779,0.350602,0.376766,0.288505,0.320775,0.358849,0.26883,0.303111,0.226807,0.164752,0.187094,0.453425,0.361464,0.362651,0.412291,0.324243,0.339134,0.357091,0.275548,0.307569,0.338761,0.255699,0.289555,0.222219,0.166075,0.188082,cluster1
0.373717,0.341445,0.377792,0.341743,0.31232,0.345938,0.317089,0.288971,0.321921,0.31597,0.285871,0.318636,0.305588,0.270972,0.303722,0.365873,0.330914,0.366637,0.346848,0.313653,0.347216,0.326425,0.297456,0.330067,0.312485,0.284763,0.319327,0.305466,0.271773,0.304895,0.35585,0.32384,0.360203,0.334939,0.306115,0.341752,0.317457,0.291018,0.325259,0.30712,0.281021,0.317261,0.300916,0.268765,0.303082,0.326822,0.301706,0.34369,0.319829,0.294494,0.335609,0.310055,0.285422,0.324809,0.303873,0.27816,0.315835,0.3029,0.271724,0.307331,0.301198,0.282251,0.328261,0.29721,0.277422,0.321107,0.301866,0.279484,0.321614,0.301733,0.276646,0.315935,0.301923,0.269562,0.305358,cluster1
0.309091,0.289204,0.344047,0.302217,0.284222,0.340352,0.294316,0.278972,0.336701,0.288974,0.275461,0.334312,0.28543,0.270069,0.329089,0.307464,0.287723,0.342388,0.298143,0.281135,0.337501,0.291488,0.276865,0.33508,0.286032,0.273193,0.332635,0.283517,0.268351,0.328084,0.303265,0.283621,0.338378,0.294038,0.276708,0.333492,0.288314,0.27275,0.331332,0.285051,0.270292,0.329914,0.283947,0.266651,0.326022,0.297912,0.279809,0.335282,0.290471,0.274752,0.332305,0.285013,0.270751,0.33051,0.28357,0.269575,0.329667,0.283012,0.266848,0.325395,0.300596,0.288262,0.362956,0.286755,0.272974,0.334859,0.281134,0.267881,0.32842,0.280812,0.267384,0.32778,0.280544,0.264527,0.32307,cluster1
0.282206,0.292066,0.327424,0.28043,0.288296,0.326207,0.278673,0.282826,0.324232,0.276455,0.27857,0.323229,0.276129,0.278393,0.323059,0.28124,0.290467,0.327006,0.279492,0.286149,0.325627,0.27903,0.281845,0.323982,0.277013,0.278635,0.323279,0.276893,0.27898,0.322526,0.281707,0.290274,0.328174,0.279866,0.285839,0.32638,0.278459,0.280661,0.323896,0.27698,0.278227,0.323093,0.276637,0.278844,0.323011,0.282012,0.290873,0.328444,0.279928,0.285729,0.326424,0.277729,0.279988,0.323638,0.276178,0.277184,0.323203,0.275853,0.278122,0.32345,0.284479,0.299841,0.323718,0.280362,0.28923,0.323435,0.277198,0.280643,0.322497,0.275521,0.277892,0.321714,0.275451,0.278876,0.322693,cluster1
0.331847,0.329923,0.351616,0.245923,0.261144,0.28378,0.206721,0.232039,0.254971,0.224121,0.248186,0.263972,0.359427,0.380284,0.395828,0.37178,0.370561,0.388618,0.306425,0.322356,0.340946,0.201338,0.226827,0.243056,0.2243,0.249601,0.265684,0.336553,0.358636,0.373559,0.354073,0.352989,0.37109,0.305208,0.321281,0.33908,0.199117,0.225182,0.241866,0.221891,0.248918,0.266584,0.319035,0.341645,0.357042,0.307701,0.306433,0.326146,0.244305,0.259694,0.281052,0.205451,0.232281,0.252071,0.215727,0.244756,0.262613,0.281634,0.304222,0.320049,0.313441,0.312543,0.336668,0.253826,0.26961,0.295351,0.209275,0.236781,0.258491,0.229953,0.258277,0.276865,0.324028,0.34677,0.364923,cluster1
0.381815,0.385559,0.41033,0.261412,0.276329,0.308664,0.227729,0.249593,0.282917,0.227153,0.252679,0.28211,0.242573,0.268403,0.297392,0.382416,0.386355,0.411813,0.26413,0.279171,0.312065,0.225125,0.248655,0.282045,0.220889,0.247699,0.278548,0.240097,0.266276,0.295358,0.368634,0.370044,0.394582,0.260857,0.275866,0.310209,0.221345,0.245813,0.281885,0.215914,0.244675,0.277572,0.241599,0.267729,0.297483,0.36655,0.368455,0.393331,0.260374,0.275923,0.311131,0.219115,0.244056,0.281746,0.214136,0.243135,0.277148,0.241124,0.266345,0.296341,0.345695,0.348883,0.373751,0.259007,0.275657,0.310726,0.218508,0.243573,0.281493,0.213913,0.241858,0.276685,0.243264,0.266082,0.29615,cluster1
0.329264,0.317342,0.355812,0.284823,0.279866,0.331776,0.239746,0.240249,0.296276,0.201598,0.207077,0.263758,0.233115,0.239604,0.293351,0.380996,0.368011,0.394752,0.230023,0.221484,0.253611,0.232298,0.230177,0.277728,0.216811,0.220556,0.272492,0.21567,0.222908,0.273598,0.604061,0.593016,0.616972,0.412524,0.40614,0.436686,0.286077,0.286449,0.329236,0.231166,0.234658,0.285687,0.191569,0.198928,0.25058,0.338762,0.332258,0.361482,0.308145,0.305435,0.341309,0.207421,0.209822,0.255546,0.18969,0.195597,0.250992,0.18159,0.190246,0.246064,0.277091,0.275476,0.318185,0.242827,0.243694,0.294954,0.213935,0.219988,0.278898,0.194991,0.203319,0.264311,0.183252,0.191706,0.248687,cluster1
0.445826,0.411768,0.418545,0.397254,0.365641,0.392158,0.329253,0.304733,0.34135,0.269515,0.252376,0.296145,0.245467,0.231585,0.2777,0.433656,0.404755,0.413047,0.373884,0.348265,0.376706,0.312129,0.293052,0.334495,0.262517,0.248612,0.295256,0.233536,0.223777,0.272682,0.393217,0.371125,0.381793,0.339184,0.322031,0.354834,0.291605,0.281957,0.327487,0.255842,0.249153,0.29865,0.224442,0.218899,0.268672,0.318304,0.298188,0.334447,0.288236,0.277155,0.322734,0.262255,0.257726,0.307713,0.233843,0.234876,0.287213,0.204602,0.206416,0.25855,0.247183,0.242267,0.281298,0.235487,0.233473,0.284275,0.226291,0.227751,0.283057,0.212302,0.216204,0.271386,0.194799,0.198641,0.252042,cluster1
0.508581,0.463375,0.48489,0.422128,0.383258,0.412223,0.344848,0.314684,0.345873,0.266874,0.247416,0.28513,0.227695,0.210836,0.25144,0.516932,0.478656,0.504331,0.441201,0.408705,0.439353,0.358736,0.340496,0.377164,0.273568,0.261812,0.303003,0.20307,0.195526,0.235492,0.374205,0.35249,0.384216,0.309228,0.296811,0.333555,0.254077,0.25128,0.29374,0.20851,0.208581,0.252742,0.186537,0.187989,0.230899,0.263511,0.259014,0.302611,0.233843,0.236676,0.282945,0.190108,0.197478,0.24752,0.176397,0.182455,0.233189,0.165777,0.170727,0.215579,0.207973,0.212633,0.255768,0.190729,0.196597,0.24191,0.173073,0.181435,0.22732,0.167865,0.175647,0.223777,0.163591,0.16967,0.212863,cluster1
0.479697,0.370563,0.369837,0.725369,0.663333,0.645009,0.912871,0.873445,0.84964,0.794133,0.754446,0.735602,0.490455,0.435898,0.431456,0.513422,0.400818,0.398045,0.757029,0.698012,0.679067,0.881021,0.841728,0.819231,0.750414,0.708238,0.69106,0.419851,0.366325,0.364392,0.493973,0.377447,0.372993,0.720344,0.659783,0.639855,0.867253,0.825939,0.805885,0.783738,0.741643,0.725804,0.441429,0.383176,0.38002,0.542659,0.425308,0.417184,0.694543,0.633038,0.614807,0.842575,0.799258,0.779631,0.778938,0.737306,0.723253,0.454928,0.397252,0.395321,0.558454,0.439899,0.428779,0.692794,0.625615,0.605351,0.809171,0.766293,0.746935,0.754659,0.711418,0.698892,0.496136,0.433483,0.430737,cluster4
0.806466,0.736854,0.670969,0.873636,0.802321,0.748577,0.808654,0.740909,0.676706,0.60483,0.532148,0.445264,0.550827,0.480762,0.396847,0.79571,0.730421,0.658201,0.84984,0.778115,0.720546,0.810018,0.740439,0.67799,0.598418,0.530726,0.447437,0.515749,0.456029,0.373646,0.764921,0.69622,0.618685,0.793398,0.712916,0.654203,0.777852,0.702256,0.637186,0.61133,0.545314,0.462577,0.487657,0.435783,0.354227,0.724415,0.652906,0.569104,0.733681,0.650834,0.582338,0.698277,0.62564,0.550255,0.614011,0.559107,0.472318,0.50719,0.465015,0.381285,0.690062,0.623849,0.527432,0.675351,0.606346,0.522339,0.644186,0.58156,0.494145,0.59754,0.550475,0.460466,0.516659,0.483401,0.400217,cluster4
0.857966,0.794581,0.738365,0.767919,0.691541,0.64897,0.705955,0.611681,0.56667,0.66064,0.538881,0.503939,0.641674,0.501297,0.486444,0.872697,0.810861,0.756766,0.780626,0.702834,0.662632,0.650068,0.559492,0.518211,0.629319,0.511362,0.473152,0.599537,0.465953,0.447358,0.877287,0.820702,0.767244,0.797965,0.723696,0.687466,0.63132,0.541333,0.500963,0.62627,0.517058,0.473689,0.580987,0.45875,0.432688,0.866543,0.807081,0.757239,0.803009,0.728138,0.692369,0.621316,0.53388,0.492902,0.609561,0.51846,0.471369,0.604897,0.506403,0.473753,0.813948,0.758936,0.70813,0.745619,0.681136,0.641764,0.599985,0.523635,0.478975,0.533708,0.454323,0.407619,0.556825,0.474844,0.441454,cluster4
0.851004,0.765621,0.71044,0.73125,0.642004,0.574944,0.628169,0.536448,0.463605,0.543336,0.453349,0.390919,0.537482,0.452518,0.392869,0.851809,0.76324,0.709482,0.724189,0.631878,0.567472,0.615797,0.523543,0.452104,0.544614,0.452419,0.388256,0.509274,0.426533,0.367399,0.844875,0.755575,0.702255,0.726347,0.631177,0.565697,0.60854,0.515442,0.444595,0.554935,0.463579,0.397669,0.477519,0.403442,0.34514,0.765017,0.668994,0.608488,0.692637,0.599576,0.532214,0.605538,0.514997,0.443823,0.533187,0.450274,0.384663,0.503991,0.434147,0.371191,0.740795,0.637792,0.568031,0.685845,0.589821,0.518098,0.597696,0.511753,0.439999,0.52608,0.453304,0.387422,0.51095,0.446895,0.381796,cluster4
0.742642,0.584706,0.554543,0.738583,0.57891,0.55075,0.68519,0.530789,0.50885,0.621833,0.47918,0.46762,0.564993,0.439174,0.431501,0.727163,0.570803,0.544643,0.719674,0.560451,0.534513,0.655665,0.503437,0.484016,0.563355,0.428929,0.42014,0.48051,0.363977,0.359047,0.727417,0.573723,0.549967,0.675351,0.525779,0.504083,0.628862,0.481181,0.463131,0.514975,0.390987,0.386115,0.420803,0.323547,0.321752,0.757618,0.609307,0.585684,0.690385,0.543652,0.523316,0.623314,0.480831,0.46619,0.488086,0.375204,0.37232,0.385794,0.302944,0.302817,0.741009,0.599892,0.580017,0.691543,0.549372,0.530596,0.624628,0.490121,0.478417,0.515171,0.406436,0.402341,0.40092,0.320762,0.320044,cluster4
0.74626,0.640803,0.625409,0.647094,0.53753,0.527701,0.584356,0.480644,0.475665,0.517746,0.425602,0.427877,0.453868,0.372225,0.379039,0.745407,0.639158,0.623115,0.637199,0.530644,0.52198,0.557022,0.459666,0.456231,0.482418,0.395979,0.401357,0.427771,0.350657,0.358587,0.694905,0.586784,0.571717,0.612479,0.512984,0.503927,0.527971,0.437142,0.436881,0.448597,0.367281,0.375252,0.383245,0.31416,0.326889,0.695222,0.591884,0.577808,0.583248,0.491872,0.485286,0.475682,0.396941,0.401305,0.414577,0.340786,0.350534,0.340899,0.28376,0.299238,0.633224,0.541428,0.53186,0.543693,0.460566,0.457632,0.475469,0.40432,0.412152,0.38753,0.326951,0.339717,0.330462,0.283769,0.300887,cluster2
0.576874,0.544023,0.559836,0.479101,0.451078,0.465171,0.609484,0.582713,0.59213,0.377975,0.362047,0.376453,0.312094,0.315,0.337325,0.580287,0.548939,0.564578,0.486584,0.457448,0.471696,0.591775,0.565794,0.577606,0.366454,0.351211,0.36588,0.300787,0.306008,0.327388,0.582457,0.551874,0.569168,0.493286,0.462993,0.478724,0.570048,0.545317,0.559028,0.359097,0.344509,0.359413,0.285614,0.29394,0.315243,0.58481,0.55488,0.573363,0.497246,0.466175,0.4815,0.552099,0.528474,0.542992,0.34364,0.332749,0.351081,0.277353,0.288318,0.309256,0.566353,0.54511,0.564476,0.49549,0.470364,0.485266,0.520466,0.501443,0.517708,0.328282,0.323183,0.343934,0.27249,0.28593,0.30843,cluster2
0.534344,0.508277,0.519038,0.544438,0.517274,0.527199,0.517474,0.494787,0.506943,0.405036,0.385693,0.408318,0.355403,0.339001,0.365144,0.496303,0.470069,0.482691,0.518958,0.491707,0.501908,0.480418,0.458327,0.470686,0.391586,0.373481,0.395637,0.368854,0.355011,0.382005,0.489411,0.464205,0.477624,0.524534,0.500336,0.514305,0.489479,0.467315,0.482026,0.383837,0.366863,0.391079,0.344777,0.330458,0.358023,0.518754,0.495762,0.511639,0.539716,0.517414,0.532472,0.477466,0.45876,0.477363,0.387817,0.372313,0.398079,0.349287,0.336658,0.365351,0.515038,0.49571,0.513504,0.494409,0.478696,0.497449,0.458789,0.442434,0.463432,0.396328,0.383593,0.411367,0.373877,0.362856,0.39345,cluster2
0.486708,0.47847,0.504223,0.50896,0.501441,0.525502,0.405348,0.399972,0.43261,0.363673,0.360143,0.398351,0.318959,0.317902,0.361026,0.543837,0.532146,0.554873,0.587688,0.57902,0.601401,0.454021,0.447476,0.477332,0.369741,0.363959,0.399632,0.32302,0.319877,0.361632,0.492496,0.479304,0.500972,0.565723,0.555996,0.576328,0.459837,0.45239,0.480323,0.385696,0.380141,0.413732,0.326804,0.321542,0.361142,0.513513,0.499276,0.521791,0.501669,0.490634,0.512552,0.397576,0.389824,0.414834,0.380941,0.372857,0.403987,0.32923,0.319572,0.353078,0.572989,0.559556,0.579245,0.565502,0.5546,0.575951,0.409297,0.401489,0.42312,0.367288,0.356775,0.383337,0.341404,0.33122,0.361327,cluster2
0.475624,0.445411,0.457373,0.748443,0.724808,0.729196,0.432648,0.409428,0.42034,0.293436,0.268896,0.290991,0.297659,0.279518,0.306363,0.401279,0.373372,0.387803,0.72342,0.699732,0.7055,0.472849,0.451056,0.460822,0.31205,0.286721,0.307649,0.26586,0.251047,0.277379,0.403069,0.376449,0.3924,0.627288,0.604133,0.612551,0.423112,0.400899,0.412381,0.337064,0.313057,0.334512,0.32772,0.310357,0.331927,0.536523,0.509352,0.523426,0.683412,0.660192,0.668994,0.361048,0.337832,0.351391,0.304555,0.281371,0.302276,0.347759,0.330023,0.350575,0.500379,0.471902,0.484978,0.606292,0.581326,0.590581,0.335003,0.311909,0.32823,0.30809,0.285465,0.309265,0.328474,0.311452,0.331932,cluster2
0.296922,0.271352,0.302119,0.232026,0.207815,0.232599,0.326869,0.304297,0.331888,0.325545,0.305522,0.338134,0.243576,0.23089,0.26524,0.439262,0.419946,0.437372,0.402536,0.384352,0.399442,0.406903,0.388627,0.412188,0.380975,0.361875,0.393792,0.317958,0.3126,0.347867,0.539355,0.523073,0.535828,0.694003,0.679615,0.689381,0.480259,0.463029,0.475233,0.226059,0.209231,0.233216,0.217055,0.213875,0.253889,0.318824,0.303043,0.318154,0.731025,0.718054,0.727812,0.644612,0.629886,0.640503,0.142718,0.128587,0.145856,0.22337,0.220988,0.266628,0.166899,0.154146,0.170928,0.648715,0.636651,0.648128,0.727867,0.716372,0.726706,0.144029,0.132749,0.149783,0.224743,0.222637,0.260797,cluster1
0.437598,0.373804,0.389144,0.422755,0.363918,0.381959,0.39436,0.347713,0.369925,0.337258,0.306947,0.333895,0.264937,0.244682,0.274078,0.433982,0.372879,0.388191,0.417817,0.359658,0.378021,0.393278,0.344614,0.367299,0.343869,0.310686,0.338853,0.259493,0.240496,0.27198,0.427217,0.367495,0.384473,0.422082,0.364588,0.38273,0.399682,0.350111,0.372321,0.340059,0.305759,0.332749,0.272177,0.253257,0.284151,0.424814,0.369449,0.387379,0.419941,0.36748,0.386852,0.386706,0.340076,0.363304,0.338547,0.304231,0.330037,0.274758,0.254138,0.285258,0.440912,0.389568,0.409486,0.433484,0.384119,0.404173,0.406647,0.362416,0.386241,0.356376,0.322879,0.348696,0.305048,0.282084,0.314817,cluster1
0.395937,0.51113,0.293801,0.36065,0.44507,0.297675,0.305779,0.334372,0.308151,0.276095,0.276181,0.308852,0.264565,0.261688,0.301346,0.410259,0.531921,0.299487,0.37317,0.460712,0.302307,0.311006,0.339416,0.309613,0.276163,0.2757,0.306879,0.261823,0.258826,0.297498,0.422049,0.547865,0.306191,0.382639,0.472756,0.307656,0.317904,0.345074,0.312737,0.281624,0.280079,0.309874,0.265772,0.262589,0.299284,0.412863,0.52148,0.313347,0.374653,0.446611,0.313512,0.31675,0.330531,0.318316,0.289891,0.283443,0.317326,0.27206,0.267985,0.303666,0.408815,0.499601,0.326173,0.376795,0.435334,0.325726,0.327083,0.334577,0.328431,0.303055,0.293206,0.325872,0.289152,0.282362,0.316583,cluster1
0.35364,0.365826,0.405982,0.302041,0.311943,0.351112,0.288035,0.294964,0.334378,0.286223,0.291864,0.332561,0.272108,0.272881,0.319534,0.352409,0.364494,0.404454,0.298882,0.309044,0.34773,0.288596,0.295869,0.334709,0.287904,0.292457,0.333538,0.27513,0.274983,0.321101,0.351287,0.363173,0.402736,0.296486,0.306286,0.344369,0.289439,0.296606,0.335801,0.287486,0.290985,0.332609,0.275331,0.275067,0.320706,0.350574,0.362849,0.401946,0.294267,0.30426,0.341775,0.290563,0.297741,0.336846,0.287572,0.290855,0.33263,0.279285,0.277954,0.322554,0.351643,0.363544,0.401432,0.297388,0.307235,0.343544,0.292559,0.299344,0.337579,0.287972,0.291575,0.332495,0.28005,0.279016,0.322297,cluster1
0.418787,0.388149,0.412565,0.372125,0.349166,0.374909,0.31398,0.30016,0.327928,0.294571,0.285737,0.315985,0.290969,0.283315,0.314803,0.406073,0.37578,0.400617,0.351768,0.33113,0.355918,0.30282,0.290614,0.31594,0.280043,0.273938,0.300427,0.274861,0.272467,0.300561,0.398814,0.371958,0.397076,0.343912,0.326069,0.348765,0.295528,0.284648,0.308345,0.26973,0.262847,0.287765,0.26697,0.264079,0.2903,0.388828,0.365529,0.38744,0.33932,0.324479,0.346212,0.290681,0.282092,0.305137,0.265936,0.259403,0.28571,0.258879,0.256091,0.283107,0.379326,0.360119,0.382653,0.334695,0.322254,0.344375,0.29199,0.284144,0.307986,0.264212,0.258589,0.286768,0.259861,0.256853,0.284601,cluster1
0.614167,0.600808,0.613653,0.241024,0.233143,0.25526,0.250569,0.246667,0.281903,0.242642,0.243134,0.275132,0.302545,0.306194,0.336878,0.570376,0.557853,0.573388,0.231031,0.22481,0.248689,0.261423,0.259918,0.292444,0.261863,0.263166,0.293705,0.270713,0.274362,0.304107,0.370742,0.355036,0.374212,0.228813,0.222109,0.248672,0.289901,0.289175,0.320427,0.297915,0.29935,0.328271,0.256551,0.259219,0.28858,0.35831,0.339653,0.366359,0.296804,0.289442,0.325088,0.301865,0.30255,0.333701,0.273981,0.276253,0.304089,0.275662,0.276887,0.306228,0.309142,0.294043,0.327199,0.257019,0.254274,0.295287,0.237432,0.24341,0.281219,0.232126,0.239176,0.272664,0.304685,0.307514,0.340306,cluster1
0.63758,0.635348,0.65694,0.314095,0.318235,0.348589,0.223489,0.23975,0.285254,0.203252,0.22194,0.264848,0.22874,0.247208,0.286687,0.729796,0.729801,0.753249,0.280666,0.285855,0.315449,0.220812,0.239356,0.28674,0.197777,0.22048,0.266528,0.213772,0.235865,0.276735,0.681027,0.682012,0.708652,0.25362,0.25924,0.290314,0.221242,0.241028,0.290041,0.189047,0.213529,0.260948,0.200188,0.22386,0.267087,0.607234,0.608264,0.636751,0.25218,0.258965,0.29037,0.215486,0.236423,0.284238,0.184908,0.211204,0.258775,0.195368,0.220935,0.265087,0.559223,0.557228,0.585985,0.298457,0.305069,0.34102,0.247731,0.267952,0.313507,0.181326,0.207706,0.253387,0.1909,0.218294,0.260959,cluster1
0.420005,0.464519,0.647375,0.3524,0.390568,0.543857,0.217078,0.236126,0.313432,0.205925,0.2081,0.272783,0.123052,0.134942,0.189853,0.435555,0.485271,0.675912,0.358889,0.399441,0.563592,0.21196,0.229226,0.305924,0.193523,0.195276,0.263328,0.11725,0.128765,0.185484,0.432036,0.481923,0.67274,0.351476,0.391414,0.557779,0.205382,0.221377,0.297799,0.188662,0.190196,0.260662,0.116188,0.127341,0.18566,0.417411,0.46567,0.656072,0.328526,0.365199,0.521073,0.202792,0.215978,0.29099,0.190769,0.19091,0.26056,0.114422,0.124351,0.182541,0.380079,0.424379,0.604501,0.299803,0.331399,0.470962,0.200757,0.21054,0.283658,0.196035,0.195048,0.263708,0.128214,0.135153,0.192944,cluster1
0.532524,0.488547,0.520718,0.460339,0.426098,0.461832,0.357583,0.327419,0.365515,0.291333,0.265588,0.304667,0.246022,0.226611,0.269522,0.517901,0.485471,0.524503,0.449733,0.418498,0.457611,0.34345,0.319904,0.362029,0.258321,0.242167,0.2899,0.222967,0.212094,0.258843,0.452899,0.434,0.477843,0.390856,0.377274,0.422951,0.303475,0.297495,0.346652,0.236682,0.23555,0.287757,0.207926,0.20829,0.259735,0.353789,0.349362,0.400944,0.298083,0.301665,0.355174,0.235666,0.243434,0.297661,0.204457,0.210398,0.264822,0.19039,0.194464,0.246677,0.264931,0.268822,0.317919,0.232928,0.242704,0.295222,0.207879,0.220384,0.273377,0.188531,0.199611,0.252365,0.176704,0.183213,0.23482,cluster1
0.690332,0.657055,0.677486,0.468156,0.442324,0.471,0.308853,0.288474,0.322941,0.292303,0.27967,0.320963,0.257037,0.254296,0.298542,0.639259,0.611142,0.637891,0.580576,0.558602,0.58719,0.319949,0.304961,0.33174,0.262289,0.256795,0.297809,0.262529,0.262666,0.308297,0.404295,0.3898,0.422897,0.450025,0.438887,0.464992,0.330301,0.328306,0.361232,0.234317,0.241065,0.286455,0.266008,0.271976,0.32057,0.218035,0.218547,0.252659,0.184707,0.187542,0.22531,0.17017,0.179809,0.224649,0.169625,0.183428,0.234144,0.192306,0.202301,0.252947,0.267598,0.274318,0.308914,0.158922,0.171446,0.210185,0.167975,0.181376,0.231654,0.173404,0.189602,0.244824,0.18169,0.195785,0.247215,cluster1
0.735182,0.634553,0.61947,0.827836,0.75841,0.722585,0.795844,0.739518,0.706271,0.651234,0.589514,0.573171,0.473752,0.401696,0.405923,0.706349,0.604256,0.589505,0.813797,0.745774,0.711245,0.814145,0.759204,0.726739,0.662195,0.601707,0.588711,0.468249,0.399733,0.407907,0.665877,0.562611,0.547035,0.85123,0.783783,0.751621,0.845297,0.790067,0.759425,0.617462,0.558511,0.5476,0.431955,0.364014,0.373423,0.667813,0.565274,0.550391,0.860567,0.795032,0.762658,0.825319,0.768998,0.739737,0.55585,0.492916,0.485973,0.379251,0.312499,0.323276,0.682113,0.579133,0.560868,0.846243,0.783726,0.752051,0.797839,0.74226,0.717244,0.536314,0.469189,0.464534,0.386448,0.315046,0.326514,cluster4
0.816868,0.772596,0.754359,0.902463,0.86569,0.84254,0.864007,0.827819,0.810879,0.481139,0.409782,0.403576,0.431004,0.340981,0.34065,0.869493,0.829827,0.813757,0.912916,0.881244,0.859168,0.898789,0.866953,0.852945,0.457256,0.389538,0.386034,0.42356,0.333649,0.333549,0.883711,0.84347,0.826963,0.879977,0.846106,0.825777,0.90136,0.870107,0.85727,0.464997,0.398462,0.396229,0.410584,0.325286,0.327417,0.86353,0.822817,0.807944,0.856458,0.822383,0.802752,0.876019,0.844613,0.834866,0.47721,0.412365,0.412033,0.391365,0.314735,0.320198,0.815141,0.767638,0.75081,0.814491,0.775559,0.7553,0.812225,0.773254,0.764802,0.478514,0.41477,0.416207,0.386826,0.313977,0.321544,cluster4
